x;y;life_span;mean_SpectralNorm;max_SpectralNorm;trend_SpectralNorm;mean_DeltaSpec;max_DeltaSpec;n_role_changes;EvolutionType;index_right;Name;Name_en;dist_to_station
9689423;6646570;40;0.023560258922438616;0.03079626676993742;6.086497157678145e-05;0.0018363639210842535;0.014710547443203166;0;0;1366;КМК-1;KMK-1;1512.9321525843689
9689424;6646579;40;0.02091133707549093;0.02710962801649612;7.29621880225244e-05;0.00160657738115931;0.012898819992937408;0;0;1366;КМК-1;KMK-1;1516.6616834098488
9689452;6646578;40;0.01096514569229641;0.014759945428418025;-7.706388639183835e-06;0.0009020031949958502;0.007148161751476576;0;0;1366;КМК-1;KMK-1;1492.1638809204562
9690727;6645802;40;0.006438648925361194;0.008404228801047034;2.042887744564982e-05;0.00048542424365918406;0.004056631605936015;0;0;1366;КМК-1;KMK-1;0.4890006544536714
9693522;6646414;5;0.0130981850108676;0.013253200994464136;5.809207715090869e-05;0.0001755034576943807;0.0004358750626722238;0;2;1367;Металлург;Metallurg;2236.2085578574856
9693523;6646423;5;0.00848330567576426;0.008596558355208067;3.5918519426472995e-05;0.00012189134034797534;0.0002986204616488332;0;2;1367;Металлург;Metallurg;2244.4789677417466
9693546;6646422;5;0.01020205378942765;0.010331618521068172;4.404147816698024e-05;0.00014228696134566165;0.0003506129476831595;0;2;1367;Металлург;Metallurg;2236.6586287216655
9694203;6644284;5;0.009341388361314994;0.009457807526944785;4.062613486064301e-05;0.00012887593719241967;0.00031823782272471894;0;2;1367;Металлург;Metallurg;0.37341119373921045
9696570;6680884;32;0.029127826250704734;0.03538448393712565;-6.32202531403438e-05;0.0016748283071944827;0.00970168763506709;0;0;1371;Ускатская;Uskatskaja;0.28026419832109045
9696778;6646173;40;0.01382201427173701;0.01884875285288337;-3.5433926685495495e-05;0.0011983032309137419;0.009098198867412519;0;0;1370;Опорная-9;Opornaja-9;0.1324003414498184
9712364;6644871;62;0.08649516567817075;0.3107100659068001;-0.0020423626899576334;0.017321453580620698;0.3107100659067983;0;4;1362;НКАЗ-2;NKAZ-2;0.11073734583659325
9712759;6642517;8;0.022610312127923943;0.023519767465753356;0.00027416727505220006;0.0009140507400665111;0.0022545150233232066;0;2;146;ГТЭС Новокузнецкая;GTES Novokuznetskaja;0.5037912469453212
9713370;6644344;8;0.023259354854700067;0.024196873287478694;0.0002756772042787566;0.0009732495372370549;0.002329685958930683;0;2;1363;Ферросплавная;Ferrosplavnaja;0.3273156419640666
9713666;6659344;56;0.008552736518464426;0.02115542082047561;-0.00018366755819884648;0.001312049108217475;0.007576788192213178;0;0;1368;Опорная-1;Opornaja-1;0.49321313889637547
9714659;6658851;56;0.05992012413917548;0.1462769107095412;-0.0012011006925496334;0.009961707908275785;0.05209424249388703;0;0;1365;ЗСМК;ZSMK;0.344312255111108
9718241;6661845;16;0.01130702001370697;0.012720563191021089;0.00020093874372238934;0.0005073815093693148;0.0013753804640316437;0;2;1369;Опорная-25;Opornaja-25;0.3348906989760738
9718843;6660479;16;0.04631232044566759;0.052124139016524844;0.0008263698289053777;0.0020764022058288607;0.005719417380143768;0;2;1364;Евразовская;Evrazovskaja;0.3122583850969207
9720530;6639232;37;0.042264418651485204;0.07053638249380328;0.0002012785274844676;0.003750301449009928;0.030557544974920213;0;0;1361;Еланская;Elanskaja;0.43837979095108387
9750169;6644850;62;0.10054939011988809;0.23259919728842515;-0.0015334982489030476;0.01900249802120666;0.22697463017863095;0;4;147;Томь-Усинская ГРЭС;Tom'-Usinskaja GRES;0.22420999123935514
9772386;9074875;52;4.43743864501607e-15;2.0287226468518993e-14;1.9171575370697677e-16;3.4834663716248034e-15;1.791990321974006e-14;0;0;179;Усть-Хантайская ГЭС;Ust'-Hantajskaja GES;0.5013063322691435
9801037;9311808;23;3.4111986905681863e-15;1.0223952677676419e-14;1.7747460927142716e-16;2.766520206110401e-15;8.975212331556527e-15;0;2;1811;Опорная;Opornaja;0.27925594026623035
9801982;6629315;54;0.06976185964104928;0.16480602765601232;-0.0014847653646744637;0.01200857704056126;0.07361098691632995;0;0;1373;Междуреченская;Mezhdurechenskaja;244.6616784232781
9802216;6629387;56;0.047018819120344356;0.14000192392553654;-0.0009206392923841549;0.007753859826027221;0.04035576199106245;0;0;1373;Междуреченская;Mezhdurechenskaja;0.4932428591463557
9824507;9312002;50;2.559429067023207e-15;1.015258166912521e-14;8.569834248608884e-17;1.9852404773366807e-15;8.862848096294797e-15;0;0;1812;Приёмная;Priemnaja;0.5188336354693016
9833901;8857931;34;4.422891508228045e-15;1.437226373241041e-14;1.2769497120794802e-16;3.5704157319708e-15;1.2668395870341297e-14;0;0;178;Курейская ГЭС;Kurejskaja GES;0.5550980902771627
9834608;8856912;23;3.019248421691678e-17;5.821723525810432e-17;8.451030514152009e-19;1.6247781420375985e-17;3.811064727308273e-17;0;2;1826;ГПП-2;GPP-2;788.3161269765856
9834612;8856931;23;2.8632488790517286e-16;8.37786534440393e-16;1.4304380573854338e-17;2.181023692453503e-16;6.56260092880957e-16;0;2;1826;ГПП-2;GPP-2;779.9348123089602
9834714;8856946;23;3.675839861019756e-17;8.245754177625034e-17;1.194825992570531e-18;2.1820881003757646e-17;5.0516258776105664e-17;0;2;1826;ГПП-2;GPP-2;677.2332000510013
9834715;8856972;23;2.7150573518938763e-16;8.059336432594298e-16;1.3811620832052826e-17;2.0887333585467327e-16;6.183390119280048e-16;0;2;1826;ГПП-2;GPP-2;670.5471704894386
9835372;8857107;23;1.9429161285592934e-16;5.610128972528866e-16;9.687947156544996e-18;1.466293728863616e-16;4.2379245937699866e-16;0;2;1826;ГПП-2;GPP-2;0.18614752137836899
9835912;8856919;39;5.362437289622036e-16;4.590079255298729e-15;-3.5435684160486203e-17;3.783894133269364e-16;2.508788387506357e-15;0;0;1825;ГПП-1;GPP-1;0.4625664483650058
9857148;6623794;54;0.08275267995013492;0.2480697888096857;-0.002010118961150001;0.015801132321287527;0.16458945706338102;0;0;1374;Теба;Teba;0.3199292593587779
9912652;6597570;56;0.10795657114615112;0.39889452358413624;-0.004027090929822052;0.013854443614752559;0.0997707667974766;0;4;1377;Чарыш;Charysh;0.4568312701419317
9914097;6898652;16;0.7024686619847577;0.7054550613793353;-0.0002963735673088357;0.0011657853715760188;0.0077185596014820446;0;1;1360;Итатская;Itatskaja;1728.1124750797248
9914119;6898589;16;0.006764855785636493;0.006791577287407553;-2.438306904837254e-06;1.1461348324154757e-05;7.398865099939728e-05;0;2;1360;Итатская;Itatskaja;1747.9125803443571
9915251;6921814;35;0.02786388648044766;0.04710358456557969;0.0003026866135728348;0.0035682787605979395;0.03249545046699241;0;0;144;Березовская ГРЭС;Berezovskaja GRES;0.512344074229056
9915418;6898942;16;0.03049213227423424;0.030612577645486513;-1.0990504309828847e-05;5.166125638382419e-05;0.00033349886598571174;0;2;1360;Итатская;Itatskaja;717.7016248615241
9915505;6899654;39;0.1255211228226333;0.2573711663295768;0.0001216426152412829;0.01395473701515394;0.11451687076326586;0;0;1360;Итатская;Itatskaja;0.5756132117693886
9917927;6925227;33;0.07149448452389646;0.08791154180651083;0.000553321560768134;0.005003931692678296;0.023885084072882153;0;0;144;Березовская ГРЭС;Berezovskaja GRES;4336.824966897462
9917933;6925234;33;0.0003014374490208881;0.0003702139763193283;2.328632926599696e-06;2.101242596282324e-05;0.00010005220886665314;0;0;144;Березовская ГРЭС;Berezovskaja GRES;4346.035780812808
9917958;6925188;33;0.0006965319569513476;0.0008554539797693809;5.380775529568202e-06;4.855344358745124e-05;0.00023119078623293503;0;0;144;Березовская ГРЭС;Berezovskaja GRES;4325.538295022393
9917974;6925182;33;0.0007475404909075519;0.0009319929808189167;4.108405861443261e-06;5.650436549468904e-05;0.00029841765970466496;0;0;144;Березовская ГРЭС;Berezovskaja GRES;4330.90331110096
9918032;6925183;33;0.042723924288163045;0.05333894951553013;0.00023633060913751908;0.003242790259843794;0.017144438225262675;0;0;144;Березовская ГРЭС;Berezovskaja GRES;4368.377655137592
9918038;6925190;33;0.00030582082902138013;0.00038128083963734745;1.6807599077030911e-06;2.311608817058938e-05;0.00012208346864880617;0;0;144;Березовская ГРЭС;Berezovskaja GRES;4377.5956360204655
9919958;6917036;39;0.04113006201083712;0.08414807178717432;-0.0006316097699577586;0.004810373766192913;0.06379411476462936;0;0;1406;Шарыповская;Sharypovskaja;0.4981311970452687
9928863;6933585;38;0.02925185184029263;0.07055198370749849;-0.0005518384442203123;0.0032516168936503114;0.04484351824550163;0;0;1403;БУР-1;BUR-1;0.43452764974661034
9964385;6595929;56;0.1003093901221171;0.46870048312054813;-0.004420749355051119;0.013075719028775329;0.1379484799658799;0;4;1375;Бискамжа;Biskamzha;0.05637987310555918
9970263;6569251;57;0.1167809864855821;0.42421650043920983;-0.00501553329354815;0.011526207702751614;0.09365947211450262;0;4;1376;Тёя;Teja;0.3069507604410523
10001126;6876556;37;0.09486317409555854;0.25645085256352834;-0.0015891356657985792;0.023763297057840825;0.24587463469712637;0;4;1923;Ужур;Uzhur;0.33385200158289463
10001256;6876789;22;0.07644101668575193;0.08747652016937406;-0.00017030221549406101;0.0034306680050792773;0.02406148289947025;0;2;1387;Ужур;Uzhur;0.19550063994826095
10001653;6876724;3;0.1969102946902512;0.3449381282159578;0.12289637792737365;0.22204175028855994;0.3449381282159538;0;1;1387;Ужур;Uzhur;402.1509614802326
10012282;6731902;39;0.017629215097632687;0.025597443294882026;3.546856464872911e-05;0.0013804403182124476;0.00632275272192321;0;0;1398;Туим;Tuim;0.37620185988494753
10016334;6564961;57;0.1365102078703884;0.5052322447391323;-0.005778002108269646;0.012306783562876915;0.11664944929442554;0;4;1378;Югачи;Jugachi;0.41794257855941497
