x;y;life_span;mean_BC;max_BC;trend_BC;mean_DeltaBC;max_DeltaBC;BC_EuclideanNorm;BC_Deviation;BC_EvolutionType
11427294;7307125;55;0.0001414723818881;0.0010064092377774;-1.2548808947674544e-05;1.9048157537591436e-05;0.0003097013090162;0.0023065032503075;0.0002769694216019;4
11428110;7305232;51;0.0008714429201315;0.0047487993092655;-4.995484515264757e-05;0.0001649725299033;0.0034297660390111;0.0102171929405593;0.0011346674443201;4
11428211;7305192;55;0.0001827352656846;0.0020898641588296;-1.3717008500987284e-05;7.791146990830906e-05;0.0020898641588296;0.0037727474427326;0.0004747641235158;4
11428230;7305427;51;0.002166668638969;0.0038022813688212;-1.2596467127776562e-05;0.0002045167142564;0.0025738531625246;0.0165122089061004;0.000807270156848;4
11433513;7301104;47;0.0136242406255729;0.0223739518737852;0.0003038957116336;0.0008385784409754;0.0085983041697542;0.1009575674668787;0.0055893013218536;4
11433562;7300677;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11433616;7300619;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11433630;7300659;25;0.0034281616722396;0.0041488279881388;-1.9715114182113624e-05;9.074638243900424e-05;0.0007801244770937;0.0171948287114858;0.0002723837838056;0
11433846;7301495;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11433863;7301519;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11434118;7302488;27;0.0028851813333507;0.0050268821871509;0.0001600019187573;0.0003672336027838;0.0034378508622316;0.017211862022391;0.0016272320109029;0
11434187;7302449;27;0.0023889145643053;0.0038150135134353;0.0001162026597169;0.0002605921751931;0.0025720555111501;0.0138795859285271;0.0011949935699116;0
11434200;7302227;24;0.0070280917749439;0.0095946691429553;-0.0001186541578654;0.0001514051004168;0.0021535533356352;0.0347734264752886;0.0009944305930087;0
11434217;7302453;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11434217;7302497;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11434238;7302541;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11434240;7302499;24;0.004622542802715;0.0054489717197555;5.557768131375887e-05;0.0001963237988306;0.0036225901952056;0.0232612652735682;0.0010850655705402;0
11434241;7302456;3;0.0064769820865548;0.0065553286257262;-6.695247299103751e-05;6.695247299102038e-05;0.0001011346715322;0.011218896338963;5.699185831903223e-05;0
11434249;7302542;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11434252;7302458;24;0.0017115479137059;0.0019170348342035;-1.6382733302161628e-05;1.631379307564113e-05;4.646820676740488e-05;0.008403627021418;0.0001146438058432;0
11434347;7302468;51;0.0010564938412462;0.0027326065330815;6.813284837698259e-05;8.390715258826544e-05;0.0027326065330815;0.0115665003452207;0.0012276135718383;4
11434807;7301082;24;0.0008414112891981;0.0009124668032043;-7.090666186218843e-06;7.347726132570777e-06;1.9017619862723512e-05;0.0041293695303105;5.014218770019983e-05;0
11434852;7301105;24;1.321321574484702e-05;3.940413354108332e-05;-9.27387033217242e-07;1.3742672354918248e-06;2.6742272052056564e-05;8.019852948024251e-05;9.664510772055776e-06;0
11439590;7302219;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11451590;7068322;12;0.1907221426245288;0.2141963893898693;0.0059170428779355;0.0051520968395738;0.0257058458594779;0.6648401175712588;0.0214343060004903;1
11473043;6540034;61;0.0483702506396115;0.1020980089993344;0.0004181873753412;0.0041755778820238;0.0949640135943092;0.5004873909074554;0.042031814354555;3
11489836;6506052;29;0.0688312001072328;0.1014575731421425;-0.0038815008109609;0.0042748448844951;0.0949550086575694;0.4358276106168521;0.0425689773062652;3
11493469;6518319;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11493505;6518294;33;0.0577829878589024;0.0971710680609083;-0.0037554293661263;0.0036976430812957;0.0927353396383272;0.4165355053935907;0.0438036236285502;3
11493523;6518328;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11496775;7255023;26;8.018841146003886e-07;9.866355284493888e-07;-1.4922245598455493e-08;1.4518262338707252e-08;3.4051419629574684e-08;4.129066250123019e-06;1.1278240340197815e-07;0
11503938;7259248;26;0.0010086970776452;0.0025607074096903;2.131728650406396e-05;7.855654416368363e-05;0.001771289331375;0.005629404285333;0.0004487580276558;0
11504025;7259252;26;0.0006769371869375;0.000768589076662;-7.115999289695455e-06;6.982694978955022e-06;1.7958655992385514e-05;0.0034625788774221;5.3747862511571054e-05;0
11523894;6495896;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11524197;6497127;11;0.0941286314213557;0.0952397907687983;2.371076192966182e-05;0.0010436969081756;0.002241809088935;0.3122009437974834;0.0008111452177741;3
11524224;6497150;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11529937;6493073;53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11529969;6493131;53;0.0346782825138174;0.0949795467329692;0.0005540260291077;0.0039425414447096;0.0927070390596067;0.4023961147570361;0.0430413840855138;3
11530173;6493039;53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11530206;6493054;53;0.0172785224363436;0.0859155435759209;-0.0008150548820738;0.0036220075917875;0.0821498655579684;0.2315901483417092;0.0267098271495518;3
11533283;6493878;53;7.812801694378486e-06;3.08178281135637e-05;-2.588281796865292e-07;1.0404510561018565e-06;6.982362000678458e-06;6.910031974454304e-05;5.389964578010237e-06;4
11542887;6334554;51;0.0003531258936658;0.0014884164605703;3.0151285855884837e-05;3.451057202471874e-05;0.0014867522403074;0.0049491251978223;0.0005962998240469;4
11543012;6334673;51;0.0045001894456057;0.017948575622452;0.0002769794614265;0.0007794358716707;0.0170790205350971;0.0567264529967765;0.006545547075253;4
11543035;6334643;51;0.0243085911707029;0.0684977253424042;-0.0006406825926672;0.0031148455146503;0.0463359511364659;0.2353584991215287;0.0222540303768999;3
11543040;6334682;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11543061;6334650;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11547023;7188093;36;7.586515612089359e-05;0.0001153461120659;3.593568460700032e-06;4.322929290630518e-06;0.0001075432726009;0.0005364008315954;4.729548465038539e-05;4
11556421;6463220;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11556458;6463222;7;0.0712651089365501;0.0816292515235168;0.0057236062170937;0.0110978733759663;0.0589839040302368;0.1957592592781513;0.0198950005599467;3
11561388;6444873;33;0.002193952796871;0.0024889522228471;-1.3797653968815533e-05;2.599006228659102e-05;0.0001490395527005;0.0126291411801794;0.0001405674729893;4
11561400;6444841;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11561414;6444877;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11561816;6445163;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11561836;6445147;34;0.0527409944372751;0.0931855172895843;-0.0030247597430579;0.0059765484220609;0.0905125351320794;0.3936914537004469;0.0421545252308343;3
11561863;6445170;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11561921;6444546;15;0.0513471888706751;0.054725044313737;0.0003533318480705;0.0009673894137771;0.0042680659218841;0.199006776832908;0.0019268307590631;0
11561985;6444513;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11562101;6444465;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11562123;6444522;28;0.0017257446949251;0.0019218906554752;-1.5011736693063238e-05;1.4403676148831964e-05;3.8460882470816833e-05;0.0091546804019423;0.0001222877467229;0
11562173;6445658;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11562181;6444544;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11562477;6445268;59;0.0650283139067684;0.1001786510917452;0.0018261729316848;0.0029138217496657;0.0562178655934992;0.5664995783089161;0.0347946901414432;3
11562748;6445340;4;0.0003612633283883;0.0005120327700972;-9.286629317004456e-05;0.0001580357022328;0.0002333152093458;0.0007622271883949;0.0001213934892978;0
11564934;6461481;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11583090;6403800;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11583105;6403862;13;0.052862122929943;0.0550537289560732;-0.0002350404877794;0.0004827028327751;0.0012323619588352;0.1906313267990631;0.0010019300062259;0
11583467;6403931;13;0.0546101536832353;0.056986614530974;-0.0002596565983369;0.0004868262351399;0.0013001718735653;0.1969392877084968;0.0010950073461106;0
11583699;6404142;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11583758;6404430;13;0.0006915268705242;0.0008762689528242;2.522444720094247e-07;2.702873743583325e-05;0.0002211895188941;0.0025028838759769;6.057756127035606e-05;0
11583790;6404405;13;0.0001482542054344;0.0003480128652497;7.677123833434475e-06;2.3042859052156125e-05;0.0002275239083797;0.0005740362219948;5.80361701443243e-05;0
11583815;6404479;13;0.0727632354125012;0.0763738556770547;-0.0004104413084905;0.0005537930545038;0.0019642247122677;0.2624224515807413;0.0016914612165104;0
11584905;6404219;11;0.0007704871104879;0.0008013756315343;-5.293682606242039e-06;5.913339428973709e-06;1.2812342971032392e-05;0.0025560300954955;1.688352443342338e-05;0
11584907;6404225;11;0.0208277203201108;0.0216551824981081;-0.0001418786497001;0.0001585102182838;0.0003445486874743;0.0690940374927964;0.0004525429156547;0
11584943;6404211;11;0.0001290842483616;0.0001310636508607;-3.807166902085175e-07;8.324946677191564e-07;1.5887529280678603e-06;0.0004281528983333;1.4993763908813927e-06;0
11585422;6402029;6;0.0171445786530381;0.0173600157796457;-3.740566870062132e-05;0.0001580443421695;0.0003539571869122;0.0419971731981063;0.0001544309395112;0
11585478;6404329;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11585481;6404276;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11585892;6403401;13;0.0042315211605089;0.018676739543461;0.0010156159997149;0.0014551046486062;0.0171174624862525;0.0268345348770745;0.0061225763478298;0
11585892;6404280;56;0.0405822088388232;0.0781681787251014;0.0010117312839687;0.0037227143117474;0.0589959452416554;0.3656510600244749;0.0272139079266013;3
11585898;6403356;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11585929;6403394;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11587555;6405401;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11591596;6425003;30;0.0162245240571876;0.0758548562483983;-0.0011970514708936;0.0025949367496283;0.0453965867409773;0.1301567850623639;0.0173625394372507;3
11591844;6424982;30;0.0031809450439344;0.0037627898945125;-4.611133684569117e-05;5.870339635785683e-05;0.0004757932759445;0.0175888012077932;0.0004402115685036;4
11592742;6423707;59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11592770;6423726;59;0.0173563512680962;0.077966473590523;9.466354970071055e-05;0.0027823627232415;0.0674995052820431;0.2358251012483961;0.0253250547701868;3
11592895;7076744;57;0.1110655407690024;0.2159894553138166;0.0044999802621402;0.0049988838487109;0.136799220395054;1.0447366222143908;0.0825416441472424;1
11592907;6423745;59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11592935;6423761;59;0.0024880449127816;0.0101590939342905;-3.576106040265307e-05;0.0004265323313643;0.007165348798733;0.0235316107824073;0.0017874564080099;4
11595506;6427452;30;3.749275414960671e-06;4.795005522248026e-06;-6.831757582978628e-08;6.856724680449457e-08;1.5323138833308597e-07;2.079213649735061e-05;5.944452878553796e-07;4
11596455;6429188;59;1.3470666231113934e-05;0.0002093144950287;-1.1268975359684833e-06;3.792074743832284e-06;7.214498781023542e-05;0.0002812745129237;3.405112794532464e-05;4
11597061;6304850;56;0.0237177805396764;0.0662565230259727;-0.0001067998961166;0.0024361952664467;0.0463066744519178;0.2292843338629599;0.0193969122110963;3
11599639;6413464;42;0.0234427782888035;0.0776228788298006;-0.0010098105689572;0.0038370299180806;0.0682133061152689;0.2331662747503601;0.0272924330247521;3
11603803;6302012;51;0.0243036746809875;0.0646247493114541;-0.0003972638061449;0.0024391749802318;0.0462849754866695;0.2200660095903965;0.0189451995182376;3
11604105;6427510;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11604106;6427457;14;0.0008083182845371;0.0008683069221577;-7.490056394999342e-06;7.894497124246383e-06;1.918787696087148e-05;0.0030267739169361;3.169278489887097e-05;0
11604126;6427468;14;0.0016180620398563;0.0017382780645784;-1.5013841289256216e-05;1.5816427784303917e-05;3.844385676100197e-05;0.0060588974660419;6.352265988979754e-05;0
11604333;6427450;14;7.127353909805088e-07;8.321101314401164e-07;-1.6864249628744352e-08;1.603316626603145e-08;3.4051419629574684e-08;2.679409438314946e-06;6.935962820447004e-08;0
11612722;6412387;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11612748;6412403;47;0.0037229413081954;0.0057454117687173;6.008391551573824e-05;0.0001644090224601;0.0044652011277419;0.0278557919540648;0.0016276299315886;4
11612819;6412384;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11612836;6412405;47;0.0013549973148506;0.0063649148393145;-4.376975805970146e-05;0.0002405684878747;0.0047361716628918;0.0127817488580285;0.0012806270976896;4
11612918;6412288;64;0.001192603717838;0.0025556886643401;3.499869461238376e-05;5.889213300877408e-05;0.0017129604970097;0.0119505009608768;0.0008995401693073;4
11613708;6425298;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11614492;6414304;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11619400;6420340;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11650443;6294176;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11716247;6313158;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11716250;6313170;51;0.0237602148318203;0.0640129095182379;-0.0003954709234178;0.0024259307892245;0.0462773367923207;0.2163927571678801;0.0188044045232368;3
11716281;6313196;51;0.0001998559738878;0.0002901249693702;2.927902219183237e-06;1.231821405247028e-05;0.0002233920481545;0.0015005660841842;6.487327734260486e-05;4
11716355;6313936;51;0.0007509766974985;0.0012361754952514;6.889171798433144e-07;3.655638381942694e-05;0.0008623634711848;0.0055486953648511;0.0001993004551434;4
11726095;7164846;4;0.0196855666404349;0.0398082830450476;0.0153491038198776;0.0138207938074981;0.0390284841959563;0.0551457096507884;0.0193064960380505;0
11774735;7114077;43;0.0039761338320692;0.0058848668811835;1.1950194595403426e-05;0.0003091898414227;0.0047105223004305;0.0286561792054216;0.0018131437165208;4
11787732;6334470;51;0.021163435985247;0.0610170043238688;-0.0003923243373838;0.0023604328706701;0.0462381233690302;0.1996819390696979;0.0182737541528884;3
11792077;7118353;4;0.2135095021210519;0.2149272572033362;0.0012540686926883;0.0011637600100231;0.0020668468366732;0.4270291447478517;0.0014714346879673;1
11792977;7114612;31;0.0060421975923446;0.0078452205634506;-3.770073720068003e-05;0.000394515464174;0.0045733202611849;0.0351747354115905;0.0018448647750288;4
11794072;5995132;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11796984;7119320;28;0.0034798716080362;0.0044251316715233;-5.826829350063459e-05;0.0001642854041473;0.0021652226863758;0.0188005779230207;0.0007170263694069;0
11796991;7119364;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11797036;7119318;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11826093;6214866;35;0.0008945896428966;0.0011093451204242;-8.33331075269087e-06;1.0078999195842949e-05;4.9474173760820925e-05;0.0053167721559072;8.583940763348186e-05;4
11837774;6371777;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11853472;6272376;45;0.031960087670777;0.0531557923864619;0.0015538840459559;0.0015102436861161;0.0426510092539428;0.2658128880877666;0.0234242833624475;3
11856760;7104971;43;0.1393675666638811;0.2062378777671716;0.003487378196314;0.0073054624843262;0.1372469945049153;0.9913695591411408;0.0585902010550403;1
11885599;7075292;43;0.0030611661419688;0.0046710514447074;4.178782176640147e-05;0.0002217163057626;0.0024500962265375;0.0214167871830751;0.0011385122161253;4
11885656;7075245;43;0.0016344478803221;0.0032344621905469;5.578459062034013e-05;0.0001743001645813;0.0024427045841255;0.0133127102895736;0.0012042289890222;4
11889194;7076649;43;0.0023483344757206;0.0039532315662241;4.87601844463866e-05;0.0001946284827122;0.0024464039287536;0.0171676128210435;0.0011573417130142;4
11896956;6380229;56;0.0157095767178272;0.0541794685854927;-0.0001149050240962;0.0020933060880172;0.0428152250202008;0.1706514524046633;0.0165300772247981;4
11897195;6380169;56;0.015516898694053;0.0536773379965773;-0.0001391759273167;0.0021047395560772;0.0428090459633214;0.167697946538533;0.0161683382995663;4
11897240;6380167;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
11897252;6380198;51;0.0188876505956106;0.0558257094478311;-0.0003577909944848;0.0022690470987386;0.0428372898357432;0.1796175607633186;0.0166088551496288;3
11915639;7228566;3;0.0254992619725267;0.0390736174843427;0.0187120842166217;0.0203615332677241;0.0390736174843427;0.0541046760107854;0.0180432709784138;1
11961671;7012896;43;0.1403781258280187;0.2078553323819464;0.0035517270100206;0.0072653656024815;0.1378425692231372;0.9995257742865732;0.0593948142734288;1
11964123;6390946;49;0.0001120957599222;0.0007961985898659;1.175709710594948e-05;1.715418770301056e-05;0.0007961985898659;0.0020761878908717;0.0002745998442248;4
11974371;6357540;28;0.0063811693593796;0.007533785483897;-0.0001037025869419;0.0001202187383603;0.0009056596373347;0.0341192762122412;0.0009255110989692;0
11987683;6346456;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11989484;6349255;56;0.0135995380498823;0.0508863840629899;-0.0001323625831877;0.002011279249693;0.0420470441203392;0.1538876683450753;0.0154251407143111;4
11989749;6349262;46;0.0009878228045536;0.0013148832983199;3.551369975417228e-06;3.868616843360176e-05;0.0008512507172337;0.0068358329742056;0.0002001137374534;4
11989749;6349271;18;0.0327875338100543;0.0521528622950562;0.0029306952618233;0.0031178001317029;0.0249689923341233;0.1554663899061853;0.0163628910618642;0
11989924;6349400;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
11989938;6349395;46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12000532;6973044;43;0.0008053319563373;0.0012697420583247;-5.663551079497857e-06;3.60365689025318e-05;0.0008576242084704;0.0054062360015787;0.0001764854977338;4
12004978;6235418;39;0.015833568003831;0.0483168609137328;-0.0002144035903192;0.0026132163376207;0.0463991841366676;0.1678349053319369;0.0217156343857425;3
12053863;6351777;51;0.0003589950999302;0.0012546949783264;-2.0268511492023496e-05;4.9920999023291904e-05;0.0008597487055493;0.003973296277703;0.0004250566684235;4
12055884;6522604;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12071328;6951012;43;0.1380481073649785;0.2059478615912192;0.003570326476434;0.0072192894164526;0.1382031421949121;0.9858266081506364;0.0595313213660975;1
12072028;6277817;30;0.0199517172732206;0.0476561748648545;-0.0016974470775243;0.0033779761769167;0.0463930314040909;0.1653776955057719;0.0226624884675711;3
12081278;6263132;9;0.0002686944946186;0.0005371232541043;6.995450196845194e-05;6.727223827574171e-05;0.0004553216087432;0.0010294687644992;0.0002134466766962;0
12100876;7347873;13;1.5695388334958676e-06;2.4669886086800997e-06;-2.1911447548774769e-07;2.3244179402236115e-07;1.990221378958053e-06;6.625124131511494e-06;9.554455992188046e-07;0
12101305;7347768;11;0.0066113661628045;0.0371727456516169;0.0029194510910546;0.0038805383587333;0.0371714188373643;0.0514280135569201;0.0140260432782777;0
12101883;6327915;51;0.0114284782891876;0.0465371977496351;-0.0003167369762848;0.0019959590703545;0.041159163125306;0.1321139256808263;0.0145474028693964;4
12118069;6274060;51;0.0366085711864474;0.0513688994455515;0.0010605427861417;0.0014803298493853;0.018561533811814;0.2922403781011963;0.0182868627937757;3
12118255;6273891;47;0.0244114845392109;0.0491072686648281;-0.0002229336662274;0.0021490098869087;0.0410255597375124;0.2094603381638281;0.0183728326992357;3
12119286;6274958;15;0.0482161264032035;0.0497640942142949;-0.0001652429689069;0.0004827668843243;0.0010583220380477;0.1867673557541125;0.0008214822147696;0
12119286;6275002;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12119424;6274971;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12119427;6275055;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12119429;6274974;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12119452;6275010;15;0.0407119437578686;0.0414460285132382;-2.3165766220981024e-05;0.0005079155973774;0.0010389479585;0.157690420229933;0.0005374733565505;0
12119475;6946657;43;9.053589572876593e-05;0.0001215388385199;1.619267393923212e-06;4.828538264395136e-06;0.0001025428605445;0.0006422505235452;3.736232187756114e-05;4
12120271;6295829;51;8.541178038687425e-05;0.0001333006616025;2.284819721898996e-06;5.513258138599299e-06;0.0001139265877012;0.0006836031637456;4.321843783447119e-05;4
12146343;6256202;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12172793;6931300;43;0.1375153824023258;0.2056168968946664;0.0035809684060768;0.0072151204256221;0.1385969382947015;0.9829945135510322;0.0596750028671466;1
12221059;6286925;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12221068;7439181;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12221086;6286908;26;0.0239458801893587;0.0397793350231101;0.0020120541130488;0.0017635347128024;0.0348543751599233;0.1511735352878544;0.0174806520982781;0
12221176;7439180;13;0.0056441065912487;0.0367044241008353;0.0021945909936552;0.0031957744475771;0.0359233426878474;0.0507809995442328;0.0129037344175345;0
12221739;6286467;26;0.0201584776014487;0.0491090579296863;-0.0026735613100853;0.0021222245985751;0.0479107090687701;0.1580580142649122;0.0235477143868459;3
12222239;6287732;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12227152;6285301;47;0.0228289016986053;0.0437989671468606;-0.0002377599763367;0.0019227481973315;0.0365051358254246;0.1958840134737517;0.0171824287750469;4
12256148;6976982;41;0.142673280727005;0.2043883952636002;0.0031211009652675;0.0074716645429038;0.1388725248564124;0.9741574619342512;0.0528228734343933;1
12297411;6280850;47;0.0022292420058602;0.003788391756515;6.888987285961342e-06;0.000118166768694;0.0025758142367512;0.0162079201606675;0.0007872553947986;4
12343439;7585148;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12343447;7585036;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12343474;7585016;13;0.0056084847724789;0.0349123094054948;0.0021471865521847;0.0030481401888419;0.032575477986014;0.0483601528345126;0.0121838103911478;0
12343508;7585093;13;0.0002394446385288;0.0007884168909962;7.679266507297283e-05;6.731980100042717e-05;0.0007884168909962;0.0015564539432042;0.0003591882218551;0
12346411;6989738;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12376296;6309563;47;0.0191281324976053;0.0399448906423684;-0.0002394233134241;0.0018007016106695;0.0364725921324099;0.1740106384944011;0.0166842300528613;4
12415060;8671398;52;0.0007768273397837;0.0055620502268324;7.326703167480965e-05;0.0001170955931939;0.0055097271341934;0.0145091120605413;0.0018560419816719;4
12438390;7010839;41;0.1420487061094041;0.2039542089042611;0.0031332440333922;0.0074618049797307;0.1391644867605122;0.970763332200462;0.0529818689519611;1
12439763;8668461;52;0.0002444728274359;0.001592053546331;1.948002833691562e-05;3.598937136281734e-05;0.0015741442998573;0.0041635251657985;0.0005230652943467;4
12439867;8668548;52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12439870;8668389;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12439895;8668476;50;0.000243604401714;0.001592053546331;2.151700452221944e-05;3.533893431822928e-05;0.0015741442998573;0.0041570383963098;0.0005350479044285;4
12439931;8668454;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12439932;8668504;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12465898;6337174;47;0.0015370420570145;0.0025417990520339;1.0763092820676774e-05;8.177576394541425e-05;0.0017149215712364;0.0113506511098467;0.0006154026742793;4
12501130;8758284;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12520326;8150515;54;0.0008687133336796;0.0063503452484778;7.644944161002132e-05;0.0001321048327142;0.0062969686707522;0.0165693946653368;0.0020807452606538;4
12521105;8149160;60;1.3741404773495622e-05;6.499508925992258e-05;-1.8997581661442979e-07;2.257923699671196e-06;6.499508925992258e-05;0.0001664698601918;1.652404411928025e-05;4
12521154;8149202;37;7.105589913322873e-05;0.0001781346890827;-2.6800386043259104e-06;5.429354636471238e-06;2.168856911229074e-05;0.0004889380187876;3.757859387627913e-05;4
12521194;8149227;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12521207;8149230;9;0.0054871857066731;0.0071410457039295;0.000795556418357;0.0009159999412924;0.0070841575092483;0.0186236212365921;0.0029031860878923;0
12522678;8147880;45;3.520417136479092e-05;0.0001833087868118;-2.842174183027331e-06;8.169613832228276e-06;0.0001139686735563;0.0003953206895947;4.726013870177032e-05;4
12522725;8147759;9;0.0006090212704923;0.000792762255857;8.840663499082062e-05;0.000101769684164;0.000787143668728;0.0020675580163219;0.000322599507413;0
12527947;6349045;47;0.0184371145697523;0.0392645226800503;-0.0002355037679239;0.0017822791429176;0.0364670411568875;0.1701892139400753;0.016623356063086;4
12548337;7572035;9;0.0087882790747653;0.0340872771271374;0.0041291308945275;0.0044785404137873;0.0286402282585671;0.0477226781559402;0.0132595850802849;0
12554589;7675365;7;1.3067028504186732e-06;1.3745336035666398e-06;-2.0084145849677708e-08;2.119594393387081e-08;3.7939425971366445e-08;3.458872743084349e-06;4.0522088872003755e-08;0
12557434;7674146;7;0.0124858820136108;0.0323338457284762;0.0052850364138162;0.005288772235279;0.0245650355662094;0.046234937879104;0.0122263692372554;0
12557451;7674131;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12557475;7674266;7;0.0007846703194558;0.0007961985898659;-4.535190060989759e-06;4.533736646421792e-06;8.618041904998193e-06;0.0020761878908717;9.285830662772477e-06;0
12557529;7674233;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12560157;7028884;41;0.0008204690294679;0.0012801592675544;-9.658755770644992e-06;3.705183577110151e-05;0.0008561534028004;0.0053575567038601;0.0001640543688966;4
12571294;6356564;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
12571307;6356548;42;0.0010945553777387;0.001316670750633;-1.908618354071557e-06;4.029270386458696e-05;0.0008520678314948;0.0071741381575355;0.0001654788402575;4
12571348;6356546;42;0.0194875428031347;0.0386959837713677;-0.0005856177575196;0.0019476227756522;0.0364595146174071;0.166700684278112;0.0167893223647412;4
12581020;6344117;42;6.098862946467589e-06;1.7122994469272786e-05;-2.072052204270107e-07;3.339697593749609e-07;2.593198480817369e-06;4.423950706282056e-05;3.0663168424564437e-06;4
12602742;7039196;41;0.1396865184214004;0.2020690208851831;0.0031636636431709;0.0074123092234856;0.1395281306133255;0.9573413085942122;0.0533047200958782;1
12603825;6388054;20;0.0282008319118672;0.0380108038673716;0.0019988029040699;0.0022482304502038;0.0354111327528919;0.143390713424049;0.0152564056806147;0
12604317;6387641;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12604917;6387905;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
12605065;6387918;20;0.0368930508045156;0.0379731197682591;-5.266277541730544e-06;0.0004510306561233;0.0012836694809918;0.165015109168421;0.0006341254045702;0
12618723;6384768;54;0.0244880028039718;0.0374101520963009;0.0008590868674678;0.0010264556781199;0.0221415929001517;0.2129024234422778;0.0154833714363356;4
12624303;7025763;41;9.845955827956675e-05;0.0001287266192926;1.6031486957729875e-06;4.914474305309674e-06;0.0001034877470178;0.0006731373680706;3.68412040705637e-05;4
